Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Niue,NIU,2.6,2.7,2.7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.877,3.147944444,3.269611111,3.329444444,3.351666667,3.226666667
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Norfolk Island,NFK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Northern Mariana Islands,MNP,..,..,336,338,340,345,350,351.6,370.3,375.2,410,423.4,418.5,410,400,390,387,383.8,393.7,397,400,406.6,410.7,414.8,418.9
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Norway,NOR,121611,110563,117112,119718,112323,122242,104698,110494,116431,122287,142511,121327,130240,106669,110107,137245,121222,136112,141197,130979,123238,126370,146644,133430,141585
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Oman,OMN,4501,4625,5113,5833,6198,6500,6802,7318,8200,8413,9111,9737,10331,10714,11499,12663,13664,14598,16049,18445,19819,21874,25017,26240,29128
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Pakistan,PAK,37673,41076,48810,50646,53555,56957,59125,62155,65428,65780,68116,72430,75704,80830,85629,93629,98213,95661,91616,95357,94384,95090,96125,104076,105305
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Palau,PLW,0,0,100,100,100,100,101,101,101,100,107,110,109,110,113.6,118,107.6,99.6,91.2,82.8,80.4,77.5,77.5,77.5,79
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Panama,PAN,2661,2790,2903,3147,3361,3519,3824,4051,4191,4580,4887,5124,5293,5576,5761,5827,5989,6456,6425,6915,7383,7822,8603,8958,9287
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Papua New Guinea,PNG,1790,1790,1790,1790,1288,1574,1759,1625,2174,2303,2373,2687,2885,3178,3402,3438,3348,3429,3510,3486,3631,3666,3764,4169,4169
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Paraguay,PRY,27185,29351,27141,31436,36417,42237,44828,50864,50883,51970,53492,45317,48212,51771,51931,51166,53784,53725,55464,54959,54066,57625,60235,60381,55282
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Peru,PER,13808,14482,13122,14808,15866,16144,17272,17947,18575,19040,19914,20778,21983,22924,24255,25499,27358,29931,32430,32929,35890,39223,39909,43309,45527
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Philippines,PHL,26327,25649,25870,26579,30471,33566,36727,39797,41578,41432,45290,47050,48467,52940,55957,56567,56783,59611,60821,61921,67742,69176,72921,75266,77262
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Pitcairn,PCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Poland,POL,134415,132728,130687,131779,133294,137042,141194,140935,140771,140001,143174,143721,142499,150009,152550,155359,160764,158761,154710,151121,157089,163118,161711,164022,158508
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Portugal,PRT,28355,29739,29660,31007,31338,33154,34425,34138,38913,42942,43372,46168,45650,46521,44827,46188,48576,46896,45471,49482,53691,51888,45576,50534,51959
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Puerto Rico,PRI,16028,16221,16905,17434,18086,18747,19130,20005,19396,22073,21814,22302,23176,23937,24135,24962,24947,24636,23117,23238.5,23497.3,22507.4,22555.6,21743,21316.8
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Qatar,QAT,4818,4643,5153,5522,5815,5976,6575,6869,8122,8584,9134,9951,10940,12012,13233,14396,17080,19462,21616,24158,28144,30730,34787,34668,38692
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Republic of Korea,KOR,105371,113255,124404,143035,161764,181139,202605,222114,216069,235596,288526,309137,329804,343191,366612,387874,402270,425905,443935,451676,496718,520053,530935,537891,545865
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Republic of Moldova,MDA,16221,15048,12956,11607,9483,7625,7350,6451,6450,6045,5606,5991,5793,5971,5826,5990,6092,5906,6022,6198,6113,5786,5802,4491,5351
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Reunion,REU,905,989,1091,1130,1206,1298,1386,1471,1566,1570,1758,1872,1952,2079,2191.08,2271,2365.1,2462.8,2546.1,2618.2,2699.5,2749.8,2811.7,2813.4,2857.2
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Romania,ROU,64309,56803,54195,55476,55136,59266,61350,57148,53496,50710,51934,53866,54735,55140,56499,59413,62697,61673,64956,57741,60619,61999,58774,58536,65202
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Russian Federation,RUS,1082152,1068163,1008450,955702,874881,859026,846166,833174,826189,845347,876468,889333,889312,914328,929905,951159,993865,1013399,1038431,990045,1036116,1053001,1069313,1057589,1062333
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Rwanda,RWA,171,169,176,159,162,164,154,144,130,132,113,91.004,100,119.6,143.7,117.8,170.7,165.42,194.5,248.4,281.1,345.5,393,413.1,476.1
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saint Helena,SHN,5,5,5.51,5.72,5.83,6.18,6.25,6.31,6.63,6.61,7,7.26,7.5,7.7,8,8.08,8.2,8.53,8.6,8.91,9.29,9.39,9.66,10.67,10.67
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saint Kitts and Nevis,KNA,82.4,84,84,87.3,97.6,101.8,106.9,117.1,125.4,131.8,148.4,159.5,177.3,176.3,178.8,190.4,191,209,201,217,216.5,222.5,217.8,220,220
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saint Lucia,LCA,104,105,152.1,170.4,180.7,196.6,198,213.1,235.9,256.2,276.7,286.5,285.7,298.98,308.54,323.6,330.8,345.7,352.3,362.99,380.889,385.208,384.783,382.976,379.431
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saint Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saint Pierre and Miquelon,SPM,43,45,45,43,44,42,42,43,43,43,42.8,42.8,42.8,42.8,42.6,42.4,41.6,45.1,44.45,44.91,45.35,45.23,43.47,46.5,48.3
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saint Vincent and the Grenadines,VCT,51,53,57,62,64,72.2,76,80.2,85.2,89.5,93.4,98.8,101.8,108.2,120.7,131.7,134.3,141.1,139.2,140,141.7,145.28,145.28,139,169.84
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Samoa,WSM,50,50,60,60,64,65,74,82,83,85,93.2,109.9,127.1,115,105.6,110.5,116,131,120.5,112.8,116.2,114,117.2,120.6,120.6
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Sao Tome and Principe,STP,15,15,15,16,17,18,19,20,22,28,26.1,26.4,31.5,34.5,37.3,41.4,43,45,47.5,52,57.2,60,67,67,67
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Saudi Arabia,SAU,69208,74011,82190,91040,93922,97846,101114,107546,114623,119015,126191,133673,141736,153000,159875,176124,181434,190535,204200,217082,240067,250077,271680,284017,311806
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Senegal,SEN,945,969,1052,1037,1070,1132,1203,1291,1354,1398,1604,1892,2044,2148,2264,2544,2439,2656,2782,2858,3076,3151,3450,3561,3729
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Serbia,SRB,40948,39510,36488,32400,32400,34476,35239,37455,37808,33410,34140,35130,35060,35366,37686,36474,36481,36550,36831,37719,37423,38024,36171,39227,33446
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Seychelles,SYC,101,106,110,117,126,129,135.53,148.5,159.2,174.67,187.5,191.9,218.8,223.8,225.98,230.43,252.52,270.58,269.11,275.5,301.04,323.84,336.46,354.22,362.8
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Sierra Leone,SLE,224,230,230,233,237,96.2,144.2,96.4,110.3,72.9,94.7,138.7,156.8,143.6,119.8,83.6,41.2,60,138.776,131.977,170.63,175.64,178.67,164.39,180.7
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Singapore,SGP,15714,16921,17674,18962,20849,22244,24100,26898,28375,29520,31665,33089,34664,35332,36811,38213,39442,41133,41717,41209,45361,46018,46971,47969,49380
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,401.7,409.7,417.9
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Slovakia,SVK,25497,24261,23232,24044,25458,26428,25454,25053,25732,28105,30798,31856,32212,30986,30460,31352,31251,27892,28760,25919,27464,28288,28328,28514,27148
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Slovenia,SVN,12444,12744,12344,11946,12895,12913,13057,13176,13728,13262,13624,14466,14598,13820,15271,15117,15115,15043,16399,16403,16255,15915,15548,15809,17163
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Solomon Islands,SLB,57,58,59,60,62,63,64,65,66.8,71.3,68.2,62.9,64.1,63.3,63.4,74.1,75,85.4,86.3,83.7,87.4,82.7,83.3,89.1,91.9
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Somalia,SOM,262,265,265,268,271,272,275,276,276,278,250,261,274,280,280,290,300,311,324,327,327,334,340,350,350
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,South Africa,ZAF,165385,166512,166757,173361,180173,185381,199496,207754,202954,200422,207837,208173,218564,231248,240930,242055,250851,260500,255519,246815,256648,259576,254913,253192,249471
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,445,472,488
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Spain,ESP,151206,154749,156700,155439,160902,165596,173365,189147,193392,205837,220921,233067,239917,257313,276652,289445,295582,301839,310978,291869,298320,291533,293942,281445,274949
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Sri Lanka,LKA,3150,3377,3540,3979,4387,4802,4530,5145,5683,6184,7004,6781,7087,7716,8235,9324,9500,9901,10005,9986,10801,11658,11901,12023,12461
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,St Barthelemy,BLM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,State of Palestine,PSE,60,60,60,60,64,64,43,43,60,160,32,35.5,149.3,342.4,395.5,500.5,345.3,417.1,426.6,500.6,473.3,569.3,461.1,536.1,336.6
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Sudan,SDN,1515,1661,1634,1686,1858,1864,2063,2150,1966,2423,2569,2840,3093,3354,3467,3826,4521,5021,5506,6491,7499,8455,9436,10284,11376
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,1172,1235,1348,1329,1407,1518,1534,1555,1723,1740,1724,1951,1972,2184,2180
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Swaziland,SWZ,364,419,419,419,419,425,425,450,451.5,454.5,469.7,506.3,472.7,394.4,354.5,408,437.28,454.08,431.8,517.7,559.73,654.44,621.8,589.8,567
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Sweden,SWE,145984,146970,145936,145247,142700,148293,140627,149206,158791,154838,145231,161595,146700,135379,151673,158365,143286,148823,149894,136604,148460,150254,166436,153031,153554
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Switzerland,CHE,54992,56884,58312,60860,65420,62248,56251,61992,62304,68673,66124,71058,65465,65400,63865,57789,62136,66439,67036,66673,66052,62888,68140,68720,70102
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Syrian Arab Republic,SYR,11611,12179,12562,12638,15182,16620,18341,19512,21159,22819,25217,26712,28013,29533,32077,34935,37283,38642,41023,43308,46413,42015,33212,24933,21726
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Tajikistan,TJK,18146,17583,16822,17741,16982,14825,15062,14005,14422,15797,14247,14382,15302,16509,16491,17090,16935,17494,16147,16117,16435,16238,16974,17115,16472
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Thailand,THA,44176,50185,57098,63407,71177,80083,89842,93226,90052,90039,95977,102420,109013,116983,125727,132197,138742,143378,147426,148394,159522,155991,166848,170417,173631
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,The former Yugoslav Republic of Macedonia,MKD,5758,5770,6065,5180,5939,6132,6641,6733,7048,6863,6811,6362,6091,6738,6667,6945,7006,6498,6311,6828,7260,6759,6262,6094,5374
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,62.9,65,67,69,72,91.8,110.514,131.701,136.61,140.1,126,295,349
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Togo,TGO,158,283,167,289,247,309,238,144,301,214,175,123,152,176,186,189,221,196,123,152,179,128,111,93,142
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Tokelau,TKL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Tonga,TON,24,25,26.6,27.3,29,31.2,29.7,29.9,29.6,33.8,43.2,39,40.2,44.8,47.3,48,49,51,53,54.66,51.85,53.16,52.39,53.313,54.561
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Trinidad and Tobago,TTO,3577,3720,3976,3817,4069,4307,4541,4988,5169,5247,5459,5644,5644,6437,6430,7058,7190,7676,7731,7843,8485,8772,9132,9505,9891
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Tunisia,TUN,5811,6030,6489,6625,7048,7669,7927,8483,9085,9997,10596,11392,11841,11290,11940,12661,13061,13739,14363,15252,16372,16497,18061,18381,19024
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Turkey,TUR,57543,60246,67342,73808,78321,86247,94862,103296,111022,116440,124922,122725,129400,140581,150698,161956,176299,191558,198418,194812,211208,229393,239496,240154,251963
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Turkmenistan,TKM,14610,14900,13183,12637,10496,9800,10100,9498,9416,8860,9845,10610,10700,10800,11920,12820,13650,14880,15040,15980,16660,17220,17750,18870,20400
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Turks and Caicos Islands,TCA,20,24,28,32,36,39.1,38.8,51.1,53.5,64.1,75.4,80,102,110,116,132,158,182,196.8,207.6,213.5,214,227,227,230
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Tuvalu,TUV,2,2,2.1,2.1,2.1,2.1,2.2,2.4,2.5,2.7,2.8,3,3.9,3.8,4.1,4.2,4.2,4.3,4.4,4.59,5.39,5.08,5.1,5.1,5.1
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Uganda,UGA,774,834,895,1018,1057,1097,1170,1258,1274.2,1383.2,1582.2,1619.2,1747.2,1802.2,1942.2,1881,1616,1953,2088,2185.55,2456,2588,2639.7,2860.9,3257.7
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Ukraine,UKR,298626,278467,252317,229708,202713,193821,182785,177826,172646,171944,171269,172803,173572,180208,182030,185913,193233,196135,192586,173619,188584,194947,198363,193706,181972
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,United Arab Emirates,ARE,17080,17351,18689,21730,23736,24982,26572,28400,33392,37126,39944,43172,46856,49450,52417,60698,66768,76106,86260,90573,97728,99137,102600,106222,109979
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,United Kingdom,GBR,317755,321352,319346,321665,325024,332489,349313,349180,361079,365250,374375,382368,384595,395473,391287,395425,393429,392970,384805,373035,378621,364517,360616,356264,336042
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,United Republic of Tanzania,TZA,1628,1822,1816,1910,1781,1924,2026,1919,2150,2307,2472,2785,2826,2659,3338,3555,3448,4184,4389,4741,5274,5093,5589,5941,6219
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,United States of America,USA,3202813,3254890,3270597,3391520,3451830,3558374,3651244,3672220,3804504,3873638,4025885,3838831,4026399,4054649,4148080,4268887,4275011,4323915,4342980,4165395,4354363,4326635,4270884,4287114,4319156
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,United States Virgin Islands,VIR,980,1000,1020,1040,1057,1071,1075,1079,1020,1020,1030,1030,1040,1040,1050,968.429,974.117,980.166,971.741,920.773,957.538,951.257,872.857,820.557,772.33
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Uruguay,URY,7444,7019,8899,7978,7619,6307,6670,7148,9568,7194,7588,9250,9605,8579,5881,7682,5617,9426,8769,8867,10995,10344,10597,11662,13011
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Uzbekistan,UZB,56325,54165,50911,49149,47800,47453,45419,46054,45900,45372,46864,47961,49310,49400,50000,49200,50920,48950,49400,49950,51700,52400,52500,54200,55400
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Vanuatu,VUT,25,27,29,30,31,34,35,35,35,44.21,45.1,46,46.92,48,48.96,49.94,50.94,51.96,68.67,68.67,68.94,67.79,67.35,67.7,66.6
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Venezuela (Bolivarian Republic of),VEN,59321,63337,67440,69382,71221,73446,75588,78065,80902,80623,85271,90119,91852,91944,98552,105384,110422,114214,119297,119580,113765,117961,121653,123160,127732
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Vietnam,VNM,8681,9210,9705,10662,12288,14648,16944,19132,21688,23559,26561,30608,35796,40925,46209,53656,60493,67008,73396,83175,94903,104072,117592,125054,140913
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Wallis and Futuna Islands,WLF,..,..,..,..,..,..,..,..,..,..,..,17,18,18.587,19.407,20.334,19.687,20.261,20.321,20.091,19.816,19.752,18.983,18.837,18.556
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Western Sahara,ESH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Yemen,YEM,1663,1970,2156,2350,2160,2422,2457,2853,2912,3136,3433,3671,3798,4123,4365,4768,5387,6027,6546,6750,7755,6204,7073,8501,7646
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Zambia,ZMB,8013,9047,6577,8198,8140,7924,7165,7941,7603,7764,7798,7943,8153,8309,8508,8936,9682,9643,9534,9893,10448,11498,12368,13300,14452
Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,Zimbabwe,ZWE,9362,8924,8237,7468,7535,7811,7323,7298,6583,7091,6995,7906,8587,8799,9719,9374,7974,7609,7625,7291,8665,9216,9203,9570,10023
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Afghanistan,AFG,764,690,478,475,472,466,475,485,495,505,515.7,503.2,571,647,565,671,646,684,541,775,767,829,878,803.9,895.3
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Albania,ALB,2848,3518,3226,3314,3771,4204,5726,5028,4921,5284,4594,3555,3512,4885,5466,5373,5431,2788,3797,5201,7567,4132,4725,6959,4724
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Algeria,DZA,135,293,199,353,166,193,135,75,215,203,54,69,57,265,251,555,218,226,283,306,174,502,622,330,254
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,American Samoa,ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,1.1
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Andorra,AND,120,120,120,120,120,124,110,100,90,80,80,80,80,80,93,84,70,57,63,62,100,78.9,76.2,101.8,113.4
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Angola,AGO,725,772,840,890,895,900,925,875,1060,894,912,1017,1143,1241,1750,2219,2665,2497,3134,3094,3703,4007,3772,4767,5041
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Anguilla,AIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Antigua and Barbuda,ATG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Argentina,ARG,17983,16321,19486,23974,27481,26949,23275,28476,26933,21963,29482,37695,36791,34927,31687,35366,39678,32055,32035,35268,35807,41854,39686,43894,44548
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Armenia,ARM,1555,1546,3044,4293,3514,1919,1572,1390,1537,1200,1261,968,1658,1982,1998,1773,1825,1856,1799,2023,2563,2492,2326,2177,1996
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Aruba,ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.5,112.6,136.4,138.4,138.4
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Australia,AUS,14898,16590,16019,17220,17042,16631,16362,17507,16448,17398,17590,18162,17874,18619,18683,20103,21642,21013,19726,18602,21758,26474,26599,33110,37008
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Austria,AUT,32635,32649,36154,38049,36896,38904,35790,37819,39031,42348,43435,42232,41895,35313,39772,40610,40988,43337,44698,47177,44980,40871,51219,50335,49971
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Azerbaijan,AZE,1658,1758,1747,2426,1829,1556,1538,1712,1951,1506,1534,1301,2020,2469,2755,3009,2518,2364,2232,2310,3447,2676,1821,1558,1392
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Bahamas,BHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Bahrain,BHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Bangladesh,BGD,884,838,796,608,847,372,739,719,865,833,749,993,749,749,749,749,749,749,950,417,729,872,777,1034,737
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Barbados,BRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Belarus,BLR,20,18,17,19,19,20,16,21,28,19,27,30,29,28,34,37,38,50,73,105,130,138,171,266,251
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Belgium,BEL,555,536,617,507,600,668,561,588,759,850,1044,1075,1138,1192,1497,2106,2952,3486,4418,5439,6494,8377,10458,11624,12169
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Belize,BLZ,0,0,0,0,0,40,61,69,66,76,96,96,94,68,63.85,68.957,179.5,179.177,206.545,187.591389,262.985,244.446111,208.460556,207.07,204.881389
Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,Benin,BEN,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,4,3,3,1,1,1,1,1,1
