pais,energia_tipo,anio,energia_cons,energia_produccion,pbi,poblacion,energia_intensidad_per_capita,energia_intensidad_by_pbi,co2_emision_co2
Italy,renewables_n_other,1981,0.5,0.48,1525.34,56507.3,107.28,3.97,0.0
Jamaica,all_energy_types,1981,0.1,0.0,,2196.92,45.83,0.0,7.79
Jamaica,coal,1981,0.0,0.0,,2196.92,45.83,0.0,0.0
Jamaica,natural_gas,1981,0.0,0.0,,2196.92,45.83,0.0,0.0
Jamaica,petroleum_n_other_liquids,1981,0.1,0.0,,2196.92,45.83,0.0,7.79
Jamaica,nuclear,1981,,,,2196.92,45.83,0.0,0.0
Jamaica,renewables_n_other,1981,0.0,0.0,,2196.92,45.83,0.0,0.0
Japan,all_energy_types,1981,15.79,2.36,2754.92,118711.8,133.01,5.73,871.79
Japan,coal,1981,2.63,0.46,2754.92,118711.8,133.01,5.73,217.49
Japan,natural_gas,1981,0.99,0.08,2754.92,118711.8,133.01,5.73,51.31
Japan,petroleum_n_other_liquids,1981,10.42,0.02,2754.92,118711.8,133.01,5.73,602.99
Japan,nuclear,1981,0.89,0.89,2754.92,118711.8,133.01,5.73,0.0
Japan,renewables_n_other,1981,0.86,0.92,2754.92,118711.8,133.01,5.73,0.0
Jordan,all_energy_types,1981,0.09,0.0,,2464.87,37.44,0.0,5.21
Jordan,coal,1981,0.0,0.0,,2464.87,37.44,0.0,0.0
Jordan,natural_gas,1981,0.0,0.0,,2464.87,37.44,0.0,0.0
Jordan,petroleum_n_other_liquids,1981,0.09,0.0,,2464.87,37.44,0.0,5.21
Jordan,nuclear,1981,,,,2464.87,37.44,0.0,0.0
Jordan,renewables_n_other,1981,0.0,0.0,,2464.87,37.44,0.0,0.0
Kazakhstan,all_energy_types,1981,,,,,,,
Kazakhstan,coal,1981,,,,,,,
Kazakhstan,natural_gas,1981,,,,,,,
Kazakhstan,petroleum_n_other_liquids,1981,,,,,,,
Kazakhstan,nuclear,1981,,,,,,,0.0
Kazakhstan,renewables_n_other,1981,,,,,,,0.0
Kenya,all_energy_types,1981,0.1,0.02,53.68,17063.9,5.9,1.88,5.74
Kenya,coal,1981,0.0,0.0,53.68,17063.9,5.9,1.88,0.03
Kenya,natural_gas,1981,0.0,0.0,53.68,17063.9,5.9,1.88,0.0
Kenya,petroleum_n_other_liquids,1981,0.08,0.0,53.68,17063.9,5.9,1.88,5.7
Kenya,nuclear,1981,,,53.68,17063.9,5.9,1.88,0.0
Kenya,renewables_n_other,1981,0.02,0.02,53.68,17063.9,5.9,1.88,0.0
Kiribati,all_energy_types,1981,0.0,0.0,,,0.0,0.0,0.02
Kiribati,coal,1981,0.0,0.0,,,0.0,0.0,0.0
Kiribati,natural_gas,1981,0.0,0.0,,,0.0,0.0,0.0
Kiribati,petroleum_n_other_liquids,1981,0.0,0.0,,,0.0,0.0,0.02
Kiribati,nuclear,1981,,,,,0.0,0.0,0.0
Kiribati,renewables_n_other,1981,0.0,0.0,,,0.0,0.0,0.0
Kosovo,all_energy_types,1981,,,,,,,
Kosovo,coal,1981,,,,,,,
Kosovo,natural_gas,1981,,,,,,,
Kosovo,petroleum_n_other_liquids,1981,,,,,,,
Kosovo,nuclear,1981,,,,,,,0.0
Kosovo,renewables_n_other,1981,,,,,,,0.0
Kuwait,all_energy_types,1981,0.35,2.63,,1439.33,244.26,0.0,28.83
Kuwait,coal,1981,0.0,0.0,,1439.33,244.26,0.0,0.0
Kuwait,natural_gas,1981,0.1,0.1,,1439.33,244.26,0.0,13.55
Kuwait,petroleum_n_other_liquids,1981,0.25,2.52,,1439.33,244.26,0.0,15.28
Kuwait,nuclear,1981,,,,1439.33,244.26,0.0,0.0
Kuwait,renewables_n_other,1981,0.0,0.0,,1439.33,244.26,0.0,0.0
Kyrgyzstan,all_energy_types,1981,,,,,,,
Kyrgyzstan,coal,1981,,,,,,,
Kyrgyzstan,natural_gas,1981,,,,,,,
Kyrgyzstan,petroleum_n_other_liquids,1981,,,,,,,
Kyrgyzstan,nuclear,1981,,,,,,,0.0
Kyrgyzstan,renewables_n_other,1981,,,,,,,0.0
Laos,all_energy_types,1981,0.01,0.01,,3323.35,3.38,0.0,0.41
Laos,coal,1981,0.0,0.0,,3323.35,3.38,0.0,0.0
Laos,natural_gas,1981,0.0,0.0,,3323.35,3.38,0.0,0.0
Laos,petroleum_n_other_liquids,1981,0.0,0.0,,3323.35,3.38,0.0,0.41
Laos,nuclear,1981,,,,3323.35,3.38,0.0,0.0
Laos,renewables_n_other,1981,0.01,0.01,,3323.35,3.38,0.0,0.0
Latvia,all_energy_types,1981,,,,,,,
Latvia,coal,1981,,,,,,,
Latvia,natural_gas,1981,,,,,,,
Latvia,petroleum_n_other_liquids,1981,,,,,,,
Latvia,nuclear,1981,,,,,,,0.0
Latvia,renewables_n_other,1981,,,,,,,0.0
Lebanon,all_energy_types,1981,0.1,0.01,,2594.3,37.33,0.0,6.44
Lebanon,coal,1981,0.0,0.0,,2594.3,37.33,0.0,0.02
Lebanon,natural_gas,1981,0.0,0.0,,2594.3,37.33,0.0,0.0
Lebanon,petroleum_n_other_liquids,1981,0.09,0.0,,2594.3,37.33,0.0,6.42
Lebanon,nuclear,1981,,,,2594.3,37.33,0.0,0.0
Lebanon,renewables_n_other,1981,0.01,0.01,,2594.3,37.33,0.0,0.0
Lesotho,all_energy_types,1981,0.0,0.0,,1377.81,1.48,0.0,0.15
Lesotho,coal,1981,0.0,0.0,,1377.81,1.48,0.0,0.0
Lesotho,natural_gas,1981,0.0,0.0,,1377.81,1.48,0.0,0.0
Lesotho,petroleum_n_other_liquids,1981,0.0,0.0,,1377.81,1.48,0.0,0.15
Lesotho,nuclear,1981,,,,1377.81,1.48,0.0,0.0
Lesotho,renewables_n_other,1981,0.0,0.0,,1377.81,1.48,0.0,0.0
Liberia,all_energy_types,1981,0.03,0.0,9.17,1911.54,15.27,3.18,1.89
Liberia,coal,1981,0.0,0.0,9.17,1911.54,15.27,3.18,0.0
Liberia,natural_gas,1981,0.0,0.0,9.17,1911.54,15.27,3.18,0.0
Liberia,petroleum_n_other_liquids,1981,0.03,0.0,9.17,1911.54,15.27,3.18,1.89
Liberia,nuclear,1981,,,9.17,1911.54,15.27,3.18,0.0
Liberia,renewables_n_other,1981,0.0,0.0,9.17,1911.54,15.27,3.18,0.0
Libya,all_energy_types,1981,0.36,2.57,,3347.78,107.47,0.0,24.14
Libya,coal,1981,0.0,0.0,,3347.78,107.47,0.0,0.0
Libya,natural_gas,1981,0.12,0.12,,3347.78,107.47,0.0,10.0
Libya,petroleum_n_other_liquids,1981,0.24,2.46,,3347.78,107.47,0.0,14.14
Libya,nuclear,1981,,,,3347.78,107.47,0.0,0.0
Libya,renewables_n_other,1981,0.0,0.0,,3347.78,107.47,0.0,0.0
Lithuania,all_energy_types,1981,,,,,,,
Lithuania,coal,1981,,,,,,,
Lithuania,natural_gas,1981,,,,,,,
Lithuania,petroleum_n_other_liquids,1981,,,,,,,
Lithuania,nuclear,1981,,,,,,,0.0
Lithuania,renewables_n_other,1981,,,,,,,0.0
Luxembourg,all_energy_types,1981,0.13,0.0,,365.32,355.91,0.0,12.55
Luxembourg,coal,1981,0.01,0.0,,365.32,355.91,0.0,8.3
Luxembourg,natural_gas,1981,0.01,0.0,,365.32,355.91,0.0,1.0
Luxembourg,petroleum_n_other_liquids,1981,0.05,0.0,,365.32,355.91,0.0,3.25
Luxembourg,nuclear,1981,,,,365.32,355.91,0.0,0.0
Luxembourg,renewables_n_other,1981,0.06,0.0,,365.32,355.91,0.0,0.0
Macau,all_energy_types,1981,0.01,0.0,,243.37,27.37,0.0,0.46
Macau,coal,1981,0.0,0.0,,243.37,27.37,0.0,0.0
Macau,natural_gas,1981,0.0,0.0,,243.37,27.37,0.0,0.0
Macau,petroleum_n_other_liquids,1981,0.01,0.0,,243.37,27.37,0.0,0.46
Macau,nuclear,1981,,,,243.37,27.37,0.0,0.0
Macau,renewables_n_other,1981,0.0,0.0,,243.37,27.37,0.0,0.0
Madagascar,all_energy_types,1981,0.02,0.0,,8971.34,1.87,0.0,1.17
Madagascar,coal,1981,0.0,0.0,,8971.34,1.87,0.0,0.02
Madagascar,natural_gas,1981,0.0,0.0,,8971.34,1.87,0.0,0.0
Madagascar,petroleum_n_other_liquids,1981,0.01,0.0,,8971.34,1.87,0.0,1.14
Madagascar,nuclear,1981,,,,8971.34,1.87,0.0,0.0
Madagascar,renewables_n_other,1981,0.0,0.0,,8971.34,1.87,0.0,0.0
Malawi,all_energy_types,1981,0.01,0.0,,6412.38,1.97,0.0,0.57
Malawi,coal,1981,0.0,0.0,,6412.38,1.97,0.0,0.15
Malawi,natural_gas,1981,0.0,0.0,,6412.38,1.97,0.0,0.0
Malawi,petroleum_n_other_liquids,1981,0.01,0.0,,6412.38,1.97,0.0,0.42
Malawi,nuclear,1981,,,,6412.38,1.97,0.0,0.0
Malawi,renewables_n_other,1981,0.0,0.0,,6412.38,1.97,0.0,0.0
Malaysia,all_energy_types,1981,0.43,0.63,111.64,14179.8,30.5,3.87,26.3
Malaysia,coal,1981,0.0,0.0,111.64,14179.8,30.5,3.87,0.18
Malaysia,natural_gas,1981,0.06,0.06,111.64,14179.8,30.5,3.87,3.1
Malaysia,petroleum_n_other_liquids,1981,0.35,0.55,111.64,14179.8,30.5,3.87,23.02
Malaysia,nuclear,1981,,,111.64,14179.8,30.5,3.87,0.0
Malaysia,renewables_n_other,1981,0.02,0.02,111.64,14179.8,30.5,3.87,0.0
Maldives,all_energy_types,1981,0.0,0.0,,163.82,1.29,0.0,0.01
Maldives,coal,1981,0.0,0.0,,163.82,1.29,0.0,0.0
Maldives,natural_gas,1981,0.0,0.0,,163.82,1.29,0.0,0.0
Maldives,petroleum_n_other_liquids,1981,0.0,0.0,,163.82,1.29,0.0,0.01
Maldives,nuclear,1981,,,,163.82,1.29,0.0,0.0
Maldives,renewables_n_other,1981,0.0,0.0,,163.82,1.29,0.0,0.0
Mali,all_energy_types,1981,0.01,0.0,,7234.73,1.25,0.0,0.42
Mali,coal,1981,0.0,0.0,,7234.73,1.25,0.0,0.0
Mali,natural_gas,1981,0.0,0.0,,7234.73,1.25,0.0,0.0
Mali,petroleum_n_other_liquids,1981,0.01,0.0,,7234.73,1.25,0.0,0.42
Mali,nuclear,1981,,,,7234.73,1.25,0.0,0.0
Mali,renewables_n_other,1981,0.0,0.0,,7234.73,1.25,0.0,0.0
Malta,all_energy_types,1981,0.02,0.0,,319.94,64.62,0.0,1.27
Malta,coal,1981,0.0,0.0,,319.94,64.62,0.0,0.01
Malta,natural_gas,1981,0.0,0.0,,319.94,64.62,0.0,0.0
Malta,petroleum_n_other_liquids,1981,0.02,0.0,,319.94,64.62,0.0,1.26
Malta,nuclear,1981,,,,319.94,64.62,0.0,0.0
Malta,renewables_n_other,1981,0.0,0.0,,319.94,64.62,0.0,0.0
Martinique,all_energy_types,1981,0.01,0.0,,326.99,28.55,0.0,0.63
Martinique,coal,1981,0.0,0.0,,326.99,28.55,0.0,0.0
Martinique,natural_gas,1981,0.0,0.0,,326.99,28.55,0.0,0.0
Martinique,petroleum_n_other_liquids,1981,0.01,0.0,,326.99,28.55,0.0,0.63
Martinique,nuclear,1981,,,,326.99,28.55,0.0,0.0
Martinique,renewables_n_other,1981,0.0,0.0,,326.99,28.55,0.0,0.0
Mauritania,all_energy_types,1981,0.01,0.0,6.79,1588.52,5.47,1.28,0.6
Mauritania,coal,1981,0.0,0.0,6.79,1588.52,5.47,1.28,0.01
Mauritania,natural_gas,1981,0.0,0.0,6.79,1588.52,5.47,1.28,0.0
Mauritania,petroleum_n_other_liquids,1981,0.01,0.0,6.79,1588.52,5.47,1.28,0.59
Mauritania,nuclear,1981,,,6.79,1588.52,5.47,1.28,0.0
Mauritania,renewables_n_other,1981,0.0,0.0,6.79,1588.52,5.47,1.28,0.0
Mauritius,all_energy_types,1981,0.01,0.0,4.81,978.07,12.3,2.5,0.85
Mauritius,coal,1981,0.0,0.0,4.81,978.07,12.3,2.5,0.0
Mauritius,natural_gas,1981,0.0,0.0,4.81,978.07,12.3,2.5,0.0
Mauritius,petroleum_n_other_liquids,1981,0.01,0.0,4.81,978.07,12.3,2.5,0.85
Mauritius,nuclear,1981,,,4.81,978.07,12.3,2.5,0.0
Mauritius,renewables_n_other,1981,0.0,0.0,4.81,978.07,12.3,2.5,0.0
Mexico,all_energy_types,1981,4.2,6.74,1068.84,69612.38,60.38,3.93,197.68
Mexico,coal,1981,0.08,0.06,1068.84,69612.38,60.38,3.93,8.86
Mexico,natural_gas,1981,0.91,1.02,1068.84,69612.38,60.38,3.93,44.77
Mexico,petroleum_n_other_liquids,1981,2.94,5.39,1068.84,69612.38,60.38,3.93,144.06
Mexico,nuclear,1981,,,1068.84,69612.38,60.38,3.93,0.0
Mexico,renewables_n_other,1981,0.27,0.26,1068.84,69612.38,60.38,3.93,0.0
Micronesia,all_energy_types,1981,0.0,0.0,,,0.0,0.0,0.0
Micronesia,coal,1981,0.0,0.0,,,0.0,0.0,0.0
Micronesia,natural_gas,1981,0.0,0.0,,,0.0,0.0,
Micronesia,petroleum_n_other_liquids,1981,0.0,0.0,,,0.0,0.0,
Micronesia,nuclear,1981,0.0,0.0,,,0.0,0.0,0.0
Micronesia,renewables_n_other,1981,0.0,0.0,,,0.0,0.0,0.0
Moldova,all_energy_types,1981,,,,,,,
Moldova,coal,1981,,,,,,,
Moldova,natural_gas,1981,,,,,,,
Moldova,petroleum_n_other_liquids,1981,,,,,,,
Moldova,nuclear,1981,,,,,,,0.0
Moldova,renewables_n_other,1981,,,,,,,0.0
Mongolia,all_energy_types,1981,0.13,0.11,,1733.47,72.59,0.0,13.2
Mongolia,coal,1981,0.1,0.11,,1733.47,72.59,0.0,11.49
Mongolia,natural_gas,1981,0.0,0.0,,1733.47,72.59,0.0,0.0
Mongolia,petroleum_n_other_liquids,1981,0.03,0.0,,1733.47,72.59,0.0,1.71
Mongolia,nuclear,1981,,,,1733.47,72.59,0.0,0.0
Mongolia,renewables_n_other,1981,0.0,0.0,,1733.47,72.59,0.0,0.0
Montenegro,all_energy_types,1981,,,,,,,
Montenegro,coal,1981,,,,,,,
Montenegro,natural_gas,1981,,,,,,,
Montenegro,petroleum_n_other_liquids,1981,,,,,,,
Montenegro,nuclear,1981,,,,,,,0.0
Montenegro,renewables_n_other,1981,,,,,,,0.0
Montserrat,all_energy_types,1981,0.0,0.0,,,0.0,0.0,0.02
Montserrat,coal,1981,0.0,0.0,,,0.0,0.0,0.0
Montserrat,natural_gas,1981,0.0,0.0,,,0.0,0.0,0.0
Montserrat,petroleum_n_other_liquids,1981,0.0,0.0,,,0.0,0.0,0.02
Montserrat,nuclear,1981,,,,,0.0,0.0,0.0
Montserrat,renewables_n_other,1981,0.0,0.0,,,0.0,0.0,0.0
Morocco,all_energy_types,1981,0.21,0.03,,20479.7,10.12,0.0,13.96
Morocco,coal,1981,0.02,0.02,,20479.7,10.12,0.0,1.17
Morocco,natural_gas,1981,0.0,0.0,,20479.7,10.12,0.0,0.14
Morocco,petroleum_n_other_liquids,1981,0.18,0.0,,20479.7,10.12,0.0,12.65
Morocco,nuclear,1981,,,,20479.7,10.12,0.0,0.0
Morocco,renewables_n_other,1981,0.01,0.01,,20479.7,10.12,0.0,0.0
Mozambique,all_energy_types,1981,0.06,0.03,6.2,11913.1,4.87,9.35,1.89
Mozambique,coal,1981,0.0,0.0,6.2,11913.1,4.87,9.35,0.0
Mozambique,natural_gas,1981,0.0,0.0,6.2,11913.1,4.87,9.35,0.0
Mozambique,petroleum_n_other_liquids,1981,0.02,0.0,6.2,11913.1,4.87,9.35,1.89
Mozambique,nuclear,1981,,,6.2,11913.1,4.87,9.35,0.0
Mozambique,renewables_n_other,1981,0.03,0.03,6.2,11913.1,4.87,9.35,0.0
Namibia,all_energy_types,1981,,,,,,,
Namibia,coal,1981,,,,,,,
Namibia,natural_gas,1981,,,,,,,
Namibia,petroleum_n_other_liquids,1981,,,,,,,
Namibia,nuclear,1981,,,,,,,0.0
Namibia,renewables_n_other,1981,,,,,,,0.0
Nauru,all_energy_types,1981,0.0,0.0,,,0.0,0.0,0.13
Nauru,coal,1981,0.0,0.0,,,0.0,0.0,0.0
Nauru,natural_gas,1981,0.0,0.0,,,0.0,0.0,0.0
Nauru,petroleum_n_other_liquids,1981,0.0,0.0,,,0.0,0.0,0.13
Nauru,nuclear,1981,,,,,0.0,0.0,0.0
Nauru,renewables_n_other,1981,0.0,0.0,,,0.0,0.0,0.0
Nepal,all_energy_types,1981,0.01,0.0,,15367.2,0.49,0.0,0.41
Nepal,coal,1981,0.0,0.0,,15367.2,0.49,0.0,0.13
Nepal,natural_gas,1981,0.0,0.0,,15367.2,0.49,0.0,0.0
Nepal,petroleum_n_other_liquids,1981,0.0,0.0,,15367.2,0.49,0.0,0.28
Nepal,nuclear,1981,,,,15367.2,0.49,0.0,0.0
Nepal,renewables_n_other,1981,0.0,0.0,,15367.2,0.49,0.0,0.0
Netherlands,all_energy_types,1981,3.07,2.94,408.67,14256.85,215.28,7.51,171.12
Netherlands,coal,1981,0.18,0.0,408.67,14256.85,215.28,7.51,15.98
Netherlands,natural_gas,1981,1.27,2.82,408.67,14256.85,215.28,7.51,70.82
Netherlands,petroleum_n_other_liquids,1981,1.57,0.07,408.67,14256.85,215.28,7.51,84.33
Netherlands,nuclear,1981,0.04,0.04,408.67,14256.85,215.28,7.51,0.0
Netherlands,renewables_n_other,1981,0.01,0.01,408.67,14256.85,215.28,7.51,0.0
Netherlands Antilles,all_energy_types,1981,0.22,0.0,,148.21,,,15.99
Netherlands Antilles,coal,1981,0.0,0.0,,148.21,,,0.0
Netherlands Antilles,natural_gas,1981,0.0,0.0,,148.21,,,0.0
Netherlands Antilles,petroleum_n_other_liquids,1981,0.22,0.0,,148.21,,,15.99
Netherlands Antilles,nuclear,1981,,,,148.21,,,0.0
Netherlands Antilles,renewables_n_other,1981,0.0,0.0,,148.21,,,0.0
New Caledonia,all_energy_types,1981,0.03,0.0,,,0.0,0.0,1.76
New Caledonia,coal,1981,0.0,0.0,,,0.0,0.0,0.29
New Caledonia,natural_gas,1981,0.0,0.0,,,0.0,0.0,0.0
New Caledonia,petroleum_n_other_liquids,1981,0.02,0.0,,,0.0,0.0,1.47
New Caledonia,nuclear,1981,,,,,0.0,0.0,0.0
New Caledonia,renewables_n_other,1981,0.0,0.0,,,0.0,0.0,0.0
New Zealand,all_energy_types,1981,0.47,0.33,69.94,3173.38,147.9,6.71,18.52
New Zealand,coal,1981,0.03,0.05,69.94,3173.38,147.9,6.71,3.78
New Zealand,natural_gas,1981,0.04,0.04,69.94,3173.38,147.9,6.71,1.89
New Zealand,petroleum_n_other_liquids,1981,0.17,0.02,69.94,3173.38,147.9,6.71,12.85
New Zealand,nuclear,1981,,,69.94,3173.38,147.9,6.71,0.0
New Zealand,renewables_n_other,1981,0.22,0.22,69.94,3173.38,147.9,6.71,0.0
Nicaragua,all_energy_types,1981,0.03,0.01,,3360.14,9.76,0.0,1.84
Nicaragua,coal,1981,0.0,0.0,,3360.14,9.76,0.0,0.0
Nicaragua,natural_gas,1981,0.0,0.0,,3360.14,9.76,0.0,0.0
Nicaragua,petroleum_n_other_liquids,1981,0.03,0.0,,3360.14,9.76,0.0,1.84
Nicaragua,nuclear,1981,,,,3360.14,9.76,0.0,0.0
Nicaragua,renewables_n_other,1981,0.01,0.01,,3360.14,9.76,0.0,0.0
Niger,all_energy_types,1981,0.01,0.0,,6163.71,1.51,0.0,0.6
Niger,coal,1981,0.0,0.0,,6163.71,1.51,0.0,0.04
Niger,natural_gas,1981,0.0,0.0,,6163.71,1.51,0.0,0.0
Niger,petroleum_n_other_liquids,1981,0.01,0.0,,6163.71,1.51,0.0,0.56
Niger,nuclear,1981,,,,6163.71,1.51,0.0,0.0
Niger,renewables_n_other,1981,0.0,0.0,,6163.71,1.51,0.0,0.0
Nigeria,all_energy_types,1981,0.51,3.18,278.46,75440.5,6.82,1.85,26.26
Nigeria,coal,1981,0.0,0.0,278.46,75440.5,6.82,1.85,0.3
Nigeria,natural_gas,1981,0.08,0.08,278.46,75440.5,6.82,1.85,2.11
Nigeria,petroleum_n_other_liquids,1981,0.41,3.08,278.46,75440.5,6.82,1.85,23.85
Nigeria,nuclear,1981,,,278.46,75440.5,6.82,1.85,0.0
Nigeria,renewables_n_other,1981,0.02,0.02,278.46,75440.5,6.82,1.85,0.0
Niue,all_energy_types,1981,0.0,0.0,,,0.0,0.0,0.0
Niue,coal,1981,0.0,0.0,,,0.0,0.0,0.0
Niue,natural_gas,1981,0.0,0.0,,,0.0,0.0,0.0
Niue,petroleum_n_other_liquids,1981,0.0,0.0,,,0.0,0.0,0.0
Niue,nuclear,1981,,,,,0.0,0.0,0.0
Niue,renewables_n_other,1981,0.0,0.0,,,0.0,0.0,0.0
North Korea,all_energy_types,1981,1.05,0.94,,17731.2,59.3,0.0,86.66
North Korea,coal,1981,0.83,0.83,,17731.2,59.3,0.0,79.89
North Korea,natural_gas,1981,0.0,0.0,,17731.2,59.3,0.0,0.0
North Korea,petroleum_n_other_liquids,1981,0.11,0.0,,17731.2,59.3,0.0,6.77
North Korea,nuclear,1981,,,,17731.2,59.3,0.0,0.0
North Korea,renewables_n_other,1981,0.11,0.11,,17731.2,59.3,0.0,0.0
North Macedonia,all_energy_types,1981,,,,,,,
North Macedonia,coal,1981,,,,,,,
North Macedonia,natural_gas,1981,,,,,,,
North Macedonia,petroleum_n_other_liquids,1981,,,,,,,
North Macedonia,nuclear,1981,,,,,,,0.0
North Macedonia,renewables_n_other,1981,,,,,,,0.0
Northern Mariana Islands,all_energy_types,1981,0.0,0.0,,18.16,0.0,0.0,0.0
Northern Mariana Islands,coal,1981,0.0,0.0,,18.16,0.0,0.0,0.0
Northern Mariana Islands,natural_gas,1981,0.0,0.0,,18.16,0.0,0.0,
Northern Mariana Islands,petroleum_n_other_liquids,1981,0.0,0.0,,18.16,0.0,0.0,
Northern Mariana Islands,nuclear,1981,,,,18.16,0.0,0.0,0.0
Northern Mariana Islands,renewables_n_other,1981,0.0,0.0,,18.16,0.0,0.0,0.0
Norway,all_energy_types,1981,1.41,3.02,135.13,4101.54,342.92,10.41,31.75
Norway,coal,1981,0.03,0.01,135.13,4101.54,342.92,10.41,4.03
Norway,natural_gas,1981,0.04,1.02,135.13,4101.54,342.92,10.41,2.03
Norway,petroleum_n_other_liquids,1981,0.39,1.03,135.13,4101.54,342.92,10.41,25.68
Norway,nuclear,1981,,,135.13,4101.54,342.92,10.41,0.0
Norway,renewables_n_other,1981,0.95,0.96,135.13,4101.54,342.92,10.41,0.0
Oman,all_energy_types,1981,0.07,0.72,,1220.58,57.17,0.0,3.96
Oman,coal,1981,0.0,0.0,,1220.58,57.17,0.0,0.0
Oman,natural_gas,1981,0.03,0.03,,1220.58,57.17,0.0,1.56
Oman,petroleum_n_other_liquids,1981,0.04,0.69,,1220.58,57.17,0.0,2.4
Oman,nuclear,1981,,,,1220.58,57.17,0.0,0.0
Oman,renewables_n_other,1981,0.0,0.0,,1220.58,57.17,0.0,0.0
Pakistan,all_energy_types,1981,0.68,0.45,,80680.5,8.44,0.0,32.62
Pakistan,coal,1981,0.04,0.03,,80680.5,8.44,0.0,3.15
Pakistan,natural_gas,1981,0.31,0.31,,80680.5,8.44,0.0,14.79
Pakistan,petroleum_n_other_liquids,1981,0.24,0.02,,80680.5,8.44,0.0,14.67
Pakistan,nuclear,1981,0.0,0.0,,80680.5,8.44,0.0,0.0
Pakistan,renewables_n_other,1981,0.09,0.09,,80680.5,8.44,0.0,0.0
Palestinian Territories,all_energy_types,1981,,,,,,,
Palestinian Territories,coal,1981,,,,,,,
Palestinian Territories,natural_gas,1981,,,,,,,
Palestinian Territories,petroleum_n_other_liquids,1981,,,,,,,
Palestinian Territories,nuclear,1981,,,,,,,0.0
Palestinian Territories,renewables_n_other,1981,,,,,,,0.0
Panama,all_energy_types,1981,0.19,0.02,,2025.96,91.87,0.0,5.39
Panama,coal,1981,0.0,0.0,,2025.96,91.87,0.0,0.0
Panama,natural_gas,1981,0.0,0.0,,2025.96,91.87,0.0,0.0
Panama,petroleum_n_other_liquids,1981,0.17,0.0,,2025.96,91.87,0.0,5.39
Panama,nuclear,1981,,,,2025.96,91.87,0.0,0.0
Panama,renewables_n_other,1981,0.02,0.02,,2025.96,91.87,0.0,0.0
Papua New Guinea,all_energy_types,1981,0.03,0.0,,3668.1,7.88,0.0,1.72
Papua New Guinea,coal,1981,0.0,0.0,,3668.1,7.88,0.0,0.0
Papua New Guinea,natural_gas,1981,0.0,0.0,,3668.1,7.88,0.0,0.0
Papua New Guinea,petroleum_n_other_liquids,1981,0.03,0.0,,3668.1,7.88,0.0,1.72
Papua New Guinea,nuclear,1981,,,,3668.1,7.88,0.0,0.0
Papua New Guinea,renewables_n_other,1981,0.0,0.0,,3668.1,7.88,0.0,0.0
Paraguay,all_energy_types,1981,0.03,0.01,,3272.92,8.18,0.0,1.39
Paraguay,coal,1981,0.0,0.0,,3272.92,8.18,0.0,0.0
Paraguay,natural_gas,1981,0.0,0.0,,3272.92,8.18,0.0,0.0
Paraguay,petroleum_n_other_liquids,1981,0.02,0.0,,3272.92,8.18,0.0,1.39
Paraguay,nuclear,1981,,,,3272.92,8.18,0.0,0.0
Paraguay,renewables_n_other,1981,0.01,0.01,,3272.92,8.18,0.0,0.0
Peru,all_energy_types,1981,0.43,0.56,,17985.4,23.9,0.0,21.92
Peru,coal,1981,0.0,0.0,,17985.4,23.9,0.0,0.71
Peru,natural_gas,1981,0.05,0.05,,17985.4,23.9,0.0,2.26
Peru,petroleum_n_other_liquids,1981,0.29,0.42,,17985.4,23.9,0.0,18.94
Peru,nuclear,1981,,,,17985.4,23.9,0.0,0.0
Peru,renewables_n_other,1981,0.09,0.08,,17985.4,23.9,0.0,0.0
Philippines,all_energy_types,1981,0.53,0.08,222.42,48844.92,10.79,2.37,33.34
Philippines,coal,1981,0.01,0.01,222.42,48844.92,10.79,2.37,1.14
Philippines,natural_gas,1981,0.0,0.0,222.42,48844.92,10.79,2.37,0.0
Philippines,petroleum_n_other_liquids,1981,0.45,0.0,222.42,48844.92,10.79,2.37,32.2
Philippines,nuclear,1981,,,222.42,48844.92,10.79,2.37,0.0
Philippines,renewables_n_other,1981,0.07,0.07,222.42,48844.92,10.79,2.37,0.0
Poland,all_energy_types,1981,4.38,3.73,,35939.52,121.89,0.0,398.65
Poland,coal,1981,3.31,3.51,,35939.52,121.89,0.0,332.86
Poland,natural_gas,1981,0.36,0.18,,35939.52,121.89,0.0,19.8
Poland,petroleum_n_other_liquids,1981,0.73,0.02,,35939.52,121.89,0.0,45.99
Poland,nuclear,1981,,,,35939.52,121.89,0.0,0.0
Poland,renewables_n_other,1981,-0.02,0.03,,35939.52,121.89,0.0,0.0
Portugal,all_energy_types,1981,0.38,0.06,177.63,9859.44,38.59,2.14,21.19
Portugal,coal,1981,0.01,0.0,177.63,9859.44,38.59,2.14,1.72
Portugal,natural_gas,1981,0.0,0.0,177.63,9859.44,38.59,2.14,0.0
Portugal,petroleum_n_other_liquids,1981,0.3,0.0,177.63,9859.44,38.59,2.14,19.47
Portugal,nuclear,1981,,,177.63,9859.44,38.59,2.14,0.0
Portugal,renewables_n_other,1981,0.07,0.05,177.63,9859.44,38.59,2.14,0.0
Puerto Rico,all_energy_types,1981,0.22,0.0,,3131.51,71.79,0.0,14.01
Puerto Rico,coal,1981,0.0,0.0,,3131.51,71.79,0.0,0.0
Puerto Rico,natural_gas,1981,0.0,0.0,,3131.51,71.79,0.0,0.0
Puerto Rico,petroleum_n_other_liquids,1981,0.22,0.0,,3131.51,71.79,0.0,14.01
