,carbon_produccion,gas_produccion,petroleo_produccion,pais_iso,anio
11148,179.8,3.91,31.76,TUR,2016
11149,175.46,,,TUR,2017
11150,192.44,,,TUR,2018
11151,201.77,,,TUR,2019
11152,182.83,,,TUR,2020
11153,208.64,,,TUR,2021
11154,,787.32,78.85,TKM,1985
11155,,801.61,76.29,TKM,1986
11156,,833.79,75.25,TKM,1987
11157,,835.68,66.52,TKM,1988
11158,,850.82,66.87,TKM,1989
11159,,792.43,66.29,TKM,1990
11160,,761.43,62.8,TKM,1991
11161,0.0,503.0,60.48,TKM,1992
11162,0.0,588.86,50.96,TKM,1993
11163,0.0,323.3,48.75,TKM,1994
11164,0.0,291.64,47.33,TKM,1995
11165,0.0,317.62,50.65,TKM,1996
11166,0.0,156.21,62.43,TKM,1997
11167,0.0,120.12,74.07,TKM,1998
11168,0.0,205.88,82.14,TKM,1999
11169,0.0,424.37,84.67,TKM,2000
11170,0.0,463.25,90.07,TKM,2001
11171,0.0,483.08,95.48,TKM,2002
11172,0.0,534.19,101.3,TKM,2003
11173,0.0,526.49,107.23,TKM,2004
11174,0.0,568.84,113.16,TKM,2005
11175,0.0,565.95,116.18,TKM,2006
11176,0.0,616.0,119.44,TKM,2007
11177,0.0,616.0,123.34,TKM,2008
11178,0.0,333.22,126.42,TKM,2009
11179,0.0,401.28,129.44,TKM,2010
11180,0.0,563.12,133.86,TKM,2011
11181,0.0,589.61,139.44,TKM,2012
11182,0.0,589.61,145.03,TKM,2013
