pais;pais_iso;indicador;anio;frecuencia
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;5.0
;;;1984;0.0
;;;1984;1.0
;;;1984;6.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;1.0
;;;1984;3.0
;;;1984;6.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;3.0
;;;1984;5.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;2.0
;;;1984;0.0
;;;1984;2.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;5.0
;;;1984;0.0
;;;1984;3.0
;;;1984;10.0
;;;1984;1.0
;;;1984;1.0
;;;1984;3.0
;;;1984;0.0
;;;1984;0.0
;;;1984;4.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;4.0
;;;1984;4.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;0.0
;;;1984;1.0
;;;1984;3.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;3.0
;;;1984;1.0
;;;1984;0.0
;;;1984;4.0
;;;1984;0.0
;;;1984;0.0
;;;1984;4.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;2.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;1.0
;;;1984;0.0
;;;1984;0.0
;;;1984;3.0
;;;1984;0.0
;;;1984;11.0
;;;1984;14.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;1.0
;;;1984;0.0
;;;1984;2.0
;;;1984;3.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1984;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;2.0
;;;1985;5.0
;;;1985;2.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;3.0
;;;1985;5.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;2.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;1.0
;;;1985;4.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;2.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;1.0
;;;1985;4.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;7.0
;;;1985;1.0
;;;1985;3.0
;;;1985;12.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;2.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;2.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;3.0
;;;1985;3.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;3.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;1.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;2.0
;;;1985;5.0
;;;1985;0.0
;;;1985;2.0
;;;1985;9.0
;;;1985;0.0
;;;1985;0.0
;;;1985;3.0
;;;1985;0.0
;;;1985;1.0
;;;1985;4.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
;;;1985;0.0
;;;1985;0.0
;;;1985;1.0
